id year    education  sex nativeBorn    vocabulary age agegroup
19781228    1978    HS  Male    Yes 6   43  4
19781229    1978    HS  Female  Yes 10  39  3
19781230    1978    HS  Female  Yes 10  35  3
19781231    1978    HS  Male    Yes 5   42  4
19781232    1978    HS  Female  Yes 9   58  5
19781233    1978    Bach    Male    No  8   36  3
19781234    1978    HS  Male    Yes 6   35  3
19781235    1978    HS  Female  Yes 10  35  3
19781236    1978    HS  Female  Yes 3   20  2
19781237    1978    Bach    Female  Yes 9   23  2
19781238    1978    Bach    Male    Yes 10  29  2
19781239    1978    HS  Male    No  4   83  6
19781240    1978    <HS Male    Yes 6   53  5
19781241    1978    HS  Male    Yes 7   30  3
19781242    1978    <HS Male    Yes 8   50  5
19781243    1978    <HS Male    Yes 9   71  6
19781244    1978    HS  Male    Yes 7   26  2
19781245    1978    HS  Female  Yes 4   24  2
19781246    1978    HS  Female  Yes 5   60  6
19781247    1978    HS  Male    Yes 8   24  2
19781248    1978    HS  Female  Yes 7   64  6
19781249    1978    HS  Female  Yes 9   57  5
19781250    1978    <HS Female  Yes 6   38  3
19781251    1978    <HS Male    Yes 6   59  5
19781252    1978    Bach    Female  No  6   73  6
19781253    1978    HS  Male    Yes 7   41  4
19781254    1978    HS  Female  Yes 7   41  4
19781255    1978    <HS Male    Yes 5   66  6
19781256    1978    HS  Female  Yes 7   29  2
19781257    1978    HS  Male    Yes 7   23  2
19781259    1978    Grad    Male    Yes 10  44  4
19781260    1978    HS  Female  Yes 9   23  2
19781261    1978    <HS Female  Yes 7   67  6
19781262    1978    <HS Female  Yes 6   53  5
19781263    1978    <HS Male    Yes 5   51  5
19781264    1978    <HS Male    Yes 4   72  6
19781265    1978    Bach    Male    Yes 4   26  2
19781266    1978    Bach    Female  Yes 8   54  5
19781267    1978    HS  Female  Yes 8   49  4
19781268    1978    JC  Female  Yes 9   57  5
19781269    1978    HS  Female  Yes 5   41  4
19781270    1978    HS  Female  Yes 7   58  5
19781271    1978    HS  Female  Yes 5   49  4
19781272    1978    HS  Female  Yes 9   68  6
19781273    1978    HS  Male    Yes 7   44  4
19781274    1978    HS  Female  Yes 6   29  2
19781275    1978    <HS Female  Yes 7   62  6
19781276    1978    <HS Female  Yes 7   65  6
19781277    1978    HS  Female  No  8   58  5
19781278    1978    Bach    Male    Yes 8   50  5
19781279    1978    HS  Male    Yes 7   45  4
19781280    1978    HS  Female  Yes 6   69  6
19781281    1978    HS  Male    Yes 9   62  6
19781282    1978    <HS Female  Yes 6   68  6
19781283    1978    HS  Male    Yes 7   37  3
19781284    1978    HS  Male    Yes 6   49  4
19781285    1978    <HS Female  Yes 6   54  5
19781286    1978    HS  Male    Yes 5   55  5
19781287    1978    HS  Male    Yes 4   45  4
19781288    1978    <HS Male    Yes 4   50  5
19781289    1978    HS  Female  Yes 7   30  3
19781290    1978    HS  Male    Yes 7   21  2
19781291    1978    JC  Female  Yes 10  57  5
19781292    1978    HS  Female  Yes 6   40  4
19781293    1978    Grad    Female  Yes 8   34  3
19781294    1978    Bach    Female  Yes 9   41  4
19781295    1978    Bach    Male    No  10  33  3
19781297    1978    Bach    Male    Yes 8   38  3
19781298    1978    <HS Female  Yes 5   52  5
19781299    1978    HS  Female  Yes 6   21  2
19781302    1978    HS  Female  Yes 10  60  6
19781303    1978    HS  Male    Yes 5   25  2
19781304    1978    HS  Male    Yes 6   66  6
19781305    1978    HS  Female  Yes 6   26  2
19781306    1978    HS  Male    Yes 8   31  3
19781307    1978    <HS Male    Yes 6   41  4
19781309    1978    <HS Female  Yes 5   55  5
19781310    1978    HS  Female  Yes 5   47  4
19781311    1978    <HS Male    Yes 7   65  6
19781312    1978    <HS Female  Yes 5   23  2
19781313    1978    <HS Female  Yes 3   29  2
19781314    1978    <HS Male    Yes 4   60  6
19781315    1978    <HS Male    Yes 6   53  5
19781316    1978    HS  Female  Yes 9   60  6
19781317    1978    <HS Female  Yes 7   61  6
19781318    1978    <HS Female  Yes 7   62  6
19781319    1978    <HS Female  Yes 4   61  6
19781320    1978    HS  Female  Yes 5   36  3
19781321    1978    HS  Male    Yes 5   51  5
19781322    1978    HS  Female  Yes 8   31  3
19781323    1978    HS  Male    Yes 8   38  3
19781324    1978    HS  Female  Yes 6   28  2
19781325    1978    HS  Female  Yes 5   64  6
19781326    1978    <HS Female  Yes 4   34  3
19781327    1978    HS  Male    Yes 5   46  4
19781328    1978    HS  Female  Yes 6   40  4
19781329    1978    <HS Male    Yes 3   50  5
19781330    1978    <HS Female  Yes 8   57  5
19781331    1978    <HS Male    Yes 8   64  6
19781332    1978    HS  Female  Yes 7   37  3
19781333    1978    HS  Female  Yes 4   51  5
19781334    1978    HS  Male    Yes 5   40  4
19781335    1978    HS  Female  Yes 5   45  4
19781336    1978    HS  Male    Yes 8   59  5
19781337    1978    HS  Male    Yes 6   22  2
19781338    1978    <HS Male    Yes 4   54  5
19781339    1978    HS  Female  Yes 2   47  4
19781340    1978    HS  Male    Yes 7   21  2
19781341    1978    HS  Female  Yes 6   25  2
19781342    1978    HS  Female  Yes 10  61  6
19781343    1978    <HS Male    Yes 6   68  6
19781344    1978    HS  Male    Yes 5   65  6
19781345    1978    JC  Female  Yes 8   57  5
19781346    1978    HS  Male    Yes 10  81  6
19781347    1978    <HS Male    No  10  74  6
19781348    1978    JC  Female  Yes 7   88  6
19781349    1978    HS  Female  Yes 10  20  2
19781350    1978    Grad    Male    Yes 7   35  3
19781351    1978    HS  Female  Yes 5   19  2
19781352    1978    HS  Male    Yes 4   44  4
19781353    1978    <HS Male    Yes 4   62  6
19781354    1978    HS  Female  Yes 6   24  2
19781355    1978    Bach    Male    Yes 10  66  6
19781356    1978    JC  Female  Yes 7   58  5
19781357    1978    JC  Female  Yes 9   65  6
19781358    1978    HS  Female  Yes 6   64  6
19781359    1978    <HS Male    Yes 6   37  3
19781360    1978    <HS Female  Yes 4   47  4
19781361    1978    <HS Male    Yes 3   19  2
19781362    1978    <HS Female  Yes 6   40  4
19781363    1978    <HS Female  Yes 2   57  5
19781364    1978    <HS Female  Yes 8   75  6
19781365    1978    HS  Female  Yes 5   20  2
19781366    1978    HS  Female  Yes 4   23  2
19781367    1978    HS  Female  Yes 6   59  5
19781368    1978    HS  Female  Yes 6   20  2
19781369    1978    <HS Male    Yes 6   50  5
19781370    1978    HS  Male    Yes 7   33  3
19781371    1978    HS  Male    Yes 6   43  4
19781372    1978    HS  Male    Yes 6   26  2
19781373    1978    <HS Male    Yes 5   53  5
19781374    1978    HS  Male    Yes 4   35  3
19781375    1978    <HS Female  Yes 7   61  6
19781376    1978    HS  Female  Yes 10  45  4
19781377    1978    Bach    Male    Yes 6   40  4
19781378    1978    Grad    Male    Yes 10  45  4
19781379    1978    HS  Female  Yes 7   36  3
19781380    1978    HS  Male    Yes 6   24  2
19781381    1978    HS  Female  Yes 5   30  3
19781382    1978    HS  Female  Yes 6   42  4
19781383    1978    Bach    Male    Yes 6   54  5
19781384    1978    Bach    Female  Yes 9   47  4
19781385    1978    HS  Male    Yes 5   29  2
19781386    1978    Bach    Female  Yes 7   50  5
19781387    1978    HS  Male    Yes 4   32  3
19781388    1978    HS  Female  Yes 6   26  2
19781389    1978    HS  Female  Yes 6   43  4
19781390    1978    HS  Male    Yes 5   59  5
19781393    1978    HS  Male    Yes 5   32  3
19781394    1978    HS  Female  Yes 8   55  5
19781395    1978    <HS Male    Yes 4   73  6
19781396    1978    <HS Male    Yes 2   19  2
19781397    1978    HS  Female  Yes 7   44  4
19781398    1978    <HS Female  Yes 3   18  2
19781399    1978    HS  Male    Yes 7   31  3
19781400    1978    HS  Female  Yes 6   31  3
19781401    1978    HS  Male    Yes 7   27  2
19781402    1978    HS  Female  Yes 4   25  2
19781403    1978    HS  Male    Yes 3   25  2
19781404    1978    HS  Male    Yes 6   68  6
19781405    1978    Bach    Female  Yes 6   80  6
19781406    1978    <HS Female  Yes 4   73  6
19781407    1978    HS  Female  Yes 4   73  6
19781408    1978    HS  Male    No  5   21  2
19781409    1978    HS  Female  Yes 1   40  4
19781410    1978    HS  Male    Yes 8   32  3
19781411    1978    HS  Female  Yes 8   23  2
19781412    1978    HS  Male    Yes 4   29  2
19781413    1978    HS  Female  Yes 5   33  3
19781414    1978    Bach    Male    Yes 8   28  2
19781415    1978    HS  Female  Yes 6   55  5
19781416    1978    HS  Male    Yes 6   21  2
19781417    1978    HS  Male    Yes 0   71  6
19781418    1978    Grad    Female  Yes 4   86  6
19781419    1978    HS  Female  Yes 8   49  4
19781420    1978    HS  Male    Yes 7   62  6
19781421    1978    HS  Female  Yes 8   55  5
19781422    1978    HS  Female  Yes 6   25  2
19781423    1978    HS  Male    Yes 10  22  2
19781424    1978    <HS Female  Yes 5   64  6
19781425    1978    HS  Male    Yes 6   25  2
19781426    1978    <HS Female  Yes 3   86  6
19781427    1978    HS  Female  Yes 7   23  2
19781428    1978    HS  Female  Yes 5   74  6
19781429    1978    Bach    Female  Yes 8   26  2
19781430    1978    HS  Female  Yes 10  68  6
19781431    1978    HS  Male    Yes 4   43  4
19781432    1978    HS  Female  Yes 8   74  6
19781433    1978    HS  Female  Yes 4   27  2
19781434    1978    HS  Female  Yes 5   23  2
19781435    1978    JC  Male    Yes 6   37  3
19781436    1978    HS  Female  Yes 6   28  2
19781437    1978    <HS Male    Yes 4   58  5
19781438    1978    Bach    Male    Yes 8   35  3
19781439    1978    <HS Female  Yes 8   67  6
19781440    1978    HS  Male    Yes 4   51  5
19781441    1978    HS  Female  Yes 5   28  2
19781442    1978    HS  Male    Yes 8   67  6
19781443    1978    <HS Female  Yes 3   19  2
19781444    1978    <HS Female  Yes 1   75  6
19781445    1978    HS  Female  Yes 4   33  3
19781446    1978    HS  Male    Yes 5   64  6
19781447    1978    Bach    Female  Yes 8   29  2
19781448    1978    HS  Female  No  8   61  6
19781449    1978    <HS Female  Yes 4   55  5
19781450    1978    <HS Female  Yes 4   73  6
19781451    1978    HS  Female  Yes 7   70  6
19781452    1978    JC  Female  Yes 7   24  2
19781453    1978    Bach    Male    Yes 6   30  3
19781454    1978    <HS Female  Yes 6   64  6
19781455    1978    <HS Male    Yes 5   48  4
19781456    1978    HS  Female  Yes 7   38  3
19781457    1978    HS  Male    Yes 7   43  4
19781458    1978    HS  Female  Yes 6   76  6
19781459    1978    Bach    Female  Yes 7   28  2
19781460    1978    HS  Female  Yes 7   42  4
19781461    1978    HS  Male    Yes 6   32  3
19781462    1978    Bach    Male    Yes 10  33  3
19781463    1978    HS  Male    Yes 6   23  2
19781464    1978    HS  Male    Yes 7   32  3
19781465    1978    HS  Female  Yes 5   28  2
19781466    1978    HS  Female  Yes 5   63  6
19781467    1978    HS  Male    Yes 3   23  2
19781468    1978    <HS Male    No  1   74  6
19781469    1978    <HS Female  Yes 7   36  3
19781470    1978    HS  Female  Yes 4   21  2
19781471    1978    <HS Male    Yes 5   43  4
19781472    1978    <HS Female  Yes 6   32  3
19781473    1978    JC  Female  Yes 8   55  5
19781474    1978    <HS Male    Yes 5   80  6
19781475    1978    HS  Female  Yes 4   57  5
19781476    1978    <HS Female  Yes 4   69  6
19781477    1978    <HS Female  Yes 5   49  4
19781478    1978    <HS Female  Yes 6   63  6
19781479    1978    HS  Male    Yes 6   52  5
19781480    1978    <HS Male    Yes 5   48  4
19781481    1978    HS  Female  Yes 6   40  4
19781482    1978    <HS Male    Yes 5   52  5
19781483    1978    <HS Male    Yes 2   71  6
19781484    1978    <HS Female  Yes 6   72  6
19781485    1978    <HS Male    Yes 4   40  4
19781486    1978    <HS Female  Yes 3   40  4
19781487    1978    <HS Male    Yes 4   37  3
19781488    1978    <HS Male    Yes 4   34  3
19781489    1978    HS  Male    Yes 7   32  3
19781490    1978    <HS Female  Yes 1   28  2
19781491    1978    HS  Female  Yes 4   26  2
19781492    1978    HS  Male    Yes 8   62  6
19781493    1978    <HS Female  Yes 1   61  6
19781494    1978    HS  Male    Yes 3   35  3
19781495    1978    HS  Female  Yes 6   51  5
19781496    1978    <HS Male    Yes 6   50  5
19781497    1978    Bach    Male    Yes 6   34  3
19781498    1978    <HS Female  Yes 7   49  4
19781499    1978    Grad    Female  Yes 6   70  6
19781500    1978    JC  Female  Yes 6   55  5
19781501    1978    HS  Female  Yes 8   36  3
19781502    1978    <HS Female  Yes 5   22  2
19781503    1978    <HS Female  Yes 3   56  5
19781504    1978    <HS Male    Yes 4   22  2
19781506    1978    HS  Male    Yes 6   70  6
19781507    1978    <HS Male    Yes 3   35  3
19781509    1978    HS  Female  Yes 5   22  2
19781511    1978    JC  Female  Yes 5   31  3
19781512    1978    <HS Female  Yes 3   35  3
19781513    1978    <HS Female  Yes 4   50  5
19781514    1978    HS  Female  Yes 10  26  2
19781515    1978    <HS Male    Yes 3   25  2
19781516    1978    HS  Male    Yes 6   58  5
19781517    1978    <HS Female  Yes 8   70  6
19781518    1978    HS  Female  Yes 6   33  3
19781519    1978    HS  Male    Yes 6   33  3
19781520    1978    <HS Male    Yes 0   60  6
19781521    1978    HS  Female  Yes 6   40  4
19781522    1978    <HS Female  Yes 6   52  5
19781523    1978    <HS Male    Yes 1   84  6
19781524    1978    HS  Male    Yes 6   66  6
19781525    1978    HS  Female  Yes 7   57  5
19781526    1978    HS  Female  Yes 3   39  3
19781527    1978    <HS Female  Yes 4   42  4
19781528    1978    <HS Female  Yes 0   31  3
19781529    1978    <HS Female  Yes 0   65  6
19781530    1978    <HS Female  Yes 6   68  6
19781531    1978    HS  Male    Yes 6   33  3
19781532    1978    HS  Female  Yes 5   38  3
19820001    1982    <HS Male    Yes 5   41  4
19820002    1982    HS  Female  Yes 5   49  4
19820003    1982    HS  Female  Yes 7   27  2
19820004    1982    HS  Female  Yes 8   24  2
19820006    1982    Bach    Male    No  9   29  2
19820007    1982    JC  Female  Yes 5   21  2
19820008    1982    Bach    Male    Yes 9   68  6
19820009    1982    Grad    Female  Yes 6   54  5
19820010    1982    JC  Male    Yes 7   80  6
19820011    1982    JC  Female  Yes 6   74  6
19820012    1982    Bach    Male    Yes 9   30  3
19820013    1982    <HS Female  Yes 4   53  5
19820014    1982    HS  Male    Yes 6   39  3
19820015    1982    HS  Female  Yes 8   36  3
19820016    1982    Bach    Female  Yes 9   51  5
19820017    1982    <HS Female  Yes 7   57  5
19820018    1982    HS  Female  Yes 6   53  5
19820019    1982    Bach    Male    Yes 8   55  5
19820020    1982    JC  Female  Yes 8   66  6
19820021    1982    HS  Female  Yes 10  20  2
19820022    1982    Grad    Female  Yes 10  53  5
19820023    1982    HS  Male    Yes 5   38  3
19820024    1982    HS  Male    Yes 3   29  2
19820025    1982    <HS Female  Yes 2   41  4
19820027    1982    Grad    Female  Yes 10  35  3
19820028    1982    HS  Female  Yes 7   25  2
19820029    1982    HS  Female  Yes 6   56  5
19820030    1982    HS  Female  Yes 9   46  4
19820031    1982    <HS Male    Yes 8   19  2
19820032    1982    <HS Female  Yes 8   68  6
19820033    1982    HS  Female  Yes 10  38  3
19820034    1982    Bach    Male    Yes 10  29  2
19820035    1982    HS  Female  Yes 4   59  5
19820036    1982    HS  Female  Yes 7   33  3
19820037    1982    HS  Female  Yes 4   49  4
19820038    1982    Grad    Female  Yes 7   36  3
19820039    1982    HS  Female  Yes 7   65  6
19820040    1982    <HS Male    Yes 7   26  2
19820041    1982    <HS Male    Yes 5   66  6
19820042    1982    Bach    Male    Yes 8   31  3
19820043    1982    HS  Male    Yes 6   71  6
19820044    1982    HS  Male    Yes 5   39  3
19820046    1982    HS  Female  Yes 7   31  3
19820048    1982    Grad    Female  Yes 8   35  3
19820051    1982    HS  Male    Yes 8   56  5
